#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:impatiens" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:impatiens" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:impatiens" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:impatiens" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:impatiens">
#                    <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:impatiens" name="distribution" x="@popSize.t:impatiens">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:impatiens" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
3068000	-1860.6881855422987	-1955.6454486312582	94.95726308895941	-1955.6454486312582	0.18384323191777185	0.10149892970063984	18.20636701914883	0.041618122063575375	97.0807508811869	0.3072252657281685	0.2624317496967221	0.1776976123668577	0.2526453722082521	
3069000	-1852.9559469241822	-1952.086911016067	99.13096409188475	-1952.086911016067	0.24862836200959046	0.10149892970063984	18.20636701914883	0.030650496452076334	100.94856504488314	0.3072252657281685	0.24940001798184025	0.1776976123668577	0.265677103923134	
3070000	-1847.1149431295519	-1955.5444877558305	108.42954462627856	-1955.5444877558305	0.15851578467298014	0.10149892970063984	19.39542740684551	0.03458528966538064	110.50947509282939	0.3072252657281685	0.24940001798184025	0.1776976123668577	0.265677103923134	
3071000	-1878.4101690629873	-1963.8157464758444	85.40557741285721	-1963.8157464758444	0.2672326290608771	0.10149892970063984	20.11791169171494	0.04491287676817049	87.8298005670578	0.3072252657281685	0.24940001798184025	0.1776976123668577	0.265677103923134	
3072000	-1857.1127880834124	-1953.529833467825	96.41704538441263	-1953.529833467825	0.3500806212950545	0.10149892970063984	20.11791169171494	0.04249230251565006	98.78586693951877	0.3072252657281685	0.24940001798184025	0.1776976123668577	0.265677103923134	
3073000	-1838.7906932045344	-1946.5158130096938	107.7251198051595	-1946.5158130096938	0.2497423487878357	0.10149892970063984	20.11791169171494	0.036161740580722294	109.93262008791213	0.2837200083562896	0.275449009125461	0.15164862122323697	0.2891823612950129	
3074000	-1853.98390129976	-1956.250681673974	102.26678037421406	-1956.250681673974	0.21040504201762134	0.10149892970063984	20.11791169171494	0.03899975774062507	104.54983442140389	0.2735727768634626	0.275449009125461	0.1888073373776359	0.26217087663344096	
3075000	-1857.5610516587492	-1953.964717228612	96.40366556986287	-1953.964717228612	0.31172377066817825	0.12341580644863856	20.11791169171494	0.039395329985444455	98.71872834045982	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3076000	-1847.1183607737835	-1946.8334012848993	99.71504051111594	-1946.8334012848993	0.27160208210675085	0.12341580644863856	20.11791169171494	0.03848253384056104	102.00666047259928	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3077000	-1839.7281224184628	-1943.673238616081	103.94511619761823	-1943.673238616081	0.2738271058349203	0.10738889324959197	20.11791169171494	0.03451331499140812	106.11184996538638	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3078000	-1851.7104820713687	-1945.9736218134663	94.26313974209764	-1945.9736218134663	0.24596537719926448	0.10738889324959197	20.11791169171494	0.055162385717492726	96.89880962135571	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3079000	-1835.2180435283985	-1946.6354377666123	111.41739423821377	-1946.6354377666123	0.14740704314662612	0.08812061096657776	20.11791169171494	0.0255646502637707	113.26472508050145	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3080000	-1844.0309243347697	-1950.0615342356045	106.03060990083478	-1950.0615342356045	0.15706595780812083	0.08812061096657776	20.11791169171494	0.05203598223439876	108.58866564028847	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3081000	-1842.8254464061495	-1948.250031230449	105.4245848242995	-1948.250031230449	0.21353085218594434	0.08812061096657776	20.11791169171494	0.03501697543518977	107.58653807476665	0.28649419230054984	0.275449009125461	0.17588592194054864	0.26217087663344096	
3082000	-1836.937724735028	-1942.9534480454067	106.01572331037862	-1942.9534480454067	0.24992484182243577	0.08812061096657776	20.11791169171494	0.03152965315637867	108.07277207756732	0.28133911637384224	0.275449009125461	0.18104099786725622	0.26217087663344096	
3083000	-1845.5524027515737	-1954.5213337608884	108.9689310093147	-1954.5213337608884	0.18503982937460398	0.08812061096657776	20.11791169171494	0.03088291159211411	111.00525431146015	0.28133911637384224	0.275449009125461	0.18104099786725622	0.26217087663344096	
3084000	-1851.1445154710927	-1960.6478127346672	109.5032972635744	-1960.6478127346672	0.2224703596454335	0.08812061096657776	20.11791169171494	0.02740155977742097	111.42001749565569	0.28133911637384224	0.275449009125461	0.18104099786725622	0.26217087663344096	
3085000	-1847.2652327390942	-1955.121841713405	107.85660897431073	-1955.121841713405	0.1860035367386269	0.08812061096657776	13.625323500883878	0.041464111586544936	109.34727669637593	0.25067446749216765	0.275449009125461	0.18104099786725622	0.29283552551511555	
3086000	-1839.8860634883883	-1953.3044144150183	113.41835092663001	-1953.3044144150183	0.15340957667891358	0.12290868515085504	13.625323500883878	0.02953617220073171	114.60459413933036	0.25067446749216765	0.30376830869127375	0.15272169830144347	0.29283552551511555	
3087000	-1853.1629482141134	-1957.657182936589	104.49423472247545	-1957.657182936589	0.23956393427352538	0.06063056137277983	13.588948025358096	0.04194431107287938	105.96349811934331	0.25067446749216765	0.30376830869127375	0.15272169830144347	0.29283552551511555	
3088000	-1846.5319306972606	-1956.4166104572325	109.88467975997206	-1956.4166104572325	0.13193469582942785	0.06063056137277983	10.03042621025821	0.03410295248959266	110.56013271817412	0.25067446749216765	0.30376830869127375	0.15272169830144347	0.29283552551511555	
3089000	-1857.1298951376825	-1962.2049710541683	105.07507591648572	-1962.2049710541683	0.1742273863080245	0.09863822235564135	10.03042621025821	0.05168495298914572	106.20431926631205	0.25067446749216765	0.30376830869127375	0.15272169830144347	0.29283552551511555	
3090000	-1854.6012191961834	-1956.9611365322955	102.35991733611209	-1956.9611365322955	0.1818031313509747	0.09863822235564135	10.03042621025821	0.05010239589219015	103.45806282062992	0.25067446749216765	0.30376830869127375	0.15272169830144347	0.29283552551511555	
3091000	-1839.7043116727948	-1953.8839737739988	114.17966210120395	-1953.8839737739988	0.1857971948531692	0.09863822235564135	10.03042621025821	0.02979638797658507	114.75812593390054	0.25067446749216765	0.295593540544577	0.16089646644814024	0.29283552551511555	
3092000	-1851.77415767403	-1949.8196513048288	98.04549363079884	-1949.8196513048288	0.20188593568390273	0.09863822235564135	11.567936165274569	0.03642751903716796	99.09318537942185	0.26695190353943793	0.295593540544577	0.1580926084691137	0.2793619474468718	
3093000	-1848.1159505532748	-1958.1375846267583	110.02163407348347	-1958.1375846267583	0.18321806598135282	0.0269987007226207	11.567936165274569	0.03132524698617448	110.84678617934892	0.26695190353943793	0.295593540544577	0.1580926084691137	0.2793619474468718	
3094000	-1845.358061634834	-1947.019358353189	101.66129671835517	-1947.019358353189	0.2820093786222342	0.09386538361320634	19.9241754872729	0.034363376933511006	103.78811026292121	0.26695190353943793	0.295593540544577	0.1580926084691137	0.2793619474468718	
3095000	-1854.3665680918336	-1961.1739981882783	106.80743009644466	-1961.1739981882783	0.16728247607998065	0.09386538361320634	12.762355423449787	0.03886993215236937	108.10767491682977	0.26695190353943793	0.295593540544577	0.1580926084691137	0.2793619474468718	
3096000	-1851.1548304831763	-1953.1399033020805	101.98507281890411	-1953.1399033020805	0.19170516741984814	0.09386538361320634	12.762355423449787	0.044310519463519105	103.41631874846291	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3097000	-1853.4837777750945	-1953.896578338016	100.41280056292146	-1953.896578338016	0.23778764136645703	0.09386538361320634	16.32308999036779	0.035632698971670575	102.13510769391219	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3098000	-1848.6113904025913	-1951.6189760942789	103.00758569168765	-1951.6189760942789	0.21715711939704363	0.09386538361320634	13.376721562685907	0.03728953168585242	104.36058035268712	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3099000	-1861.1409108131897	-1964.0433528943229	102.90244208113309	-1964.0433528943229	0.14054107323815915	0.09386538361320634	13.376721562685907	0.04658911204622491	104.47809097348187	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3100000	-1850.4462853327793	-1946.188982309351	95.74269697657188	-1946.188982309351	0.23580790997772783	0.09386538361320634	13.376721562685907	0.045978869350933996	97.30516093117937	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3101000	-1844.5174517980004	-1951.0175344009356	106.50008260293518	-1951.0175344009356	0.19338861382611974	0.09386538361320634	13.376721562685907	0.036228488886919	107.82421042367605	0.26695190353943793	0.27840392784021994	0.17528222117347073	0.2793619474468718	
3102000	-1841.323443063065	-1946.1229605656108	104.79951750254568	-1946.1229605656108	0.1545598313782784	0.09386538361320634	13.376721562685907	0.05332425062569401	106.51019073943397	0.2608680195933005	0.2782788352010574	0.17528222117347073	0.28557092403217177	
3103000	-1847.100360239514	-1944.6266602599128	97.52630002039893	-1944.6266602599128	0.23349583888054976	0.09386538361320634	13.376721562685907	0.05048959664342368	99.18234935399059	0.28359184300006185	0.2782788352010574	0.1525583977667094	0.28557092403217177	
3104000	-1848.9531544990468	-1951.6963948683594	102.74324036931266	-1951.6963948683594	0.19496183440916287	0.09386538361320634	12.89606308973764	0.0415637075520882	104.13126404246327	0.28359184300006185	0.25769637844337173	0.17314085452439504	0.28557092403217177	
3105000	-1850.6747612912875	-1960.2657228503665	109.59096155907893	-1960.2657228503665	0.21865122962778002	0.09386538361320634	12.89606308973764	0.035674459948623005	110.82619288550858	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3106000	-1845.0327856807162	-1952.1856794883345	107.15289380761823	-1952.1856794883345	0.13514386453698443	0.09386538361320634	12.89606308973764	0.03986915479575972	108.4992930710558	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3107000	-1847.373006300084	-1956.4759764619632	109.10297016187931	-1956.4759764619632	0.12991669944830753	0.09386538361320634	9.634711972031635	0.03320326683059056	109.71155657360447	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3108000	-1843.8470937554137	-1952.986508361391	109.13941460597742	-1952.986508361391	0.2445731018321262	0.09386538361320634	10.500528466392922	0.03916993339110477	110.07137418498952	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3109000	-1843.9357415149443	-1946.5768059913105	102.6410644763661	-1946.5768059913105	0.24998666414199722	0.037842239477985526	24.2423584107066	0.03624047554493655	105.2236037218627	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3110000	-1851.5659376629612	-1944.035864709666	92.46992704670461	-1944.035864709666	0.34618027534458934	0.07505489382919427	24.2423584107066	0.05837566211518249	95.56640140173182	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3111000	-1840.0267910692467	-1948.2043390197566	108.17754795050993	-1948.2043390197566	0.25041556926624353	0.019150222299249002	22.764775775197258	0.03304628297118227	110.49944011550362	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3112000	-1853.9814252696904	-1955.6203616239757	101.63893635428533	-1955.6203616239757	0.2474088622281348	0.019150222299249002	22.764775775197258	0.036728445638414625	104.06647096649105	0.28359184300006185	0.27067337676323927	0.17314085452439504	0.27259392571230423	
3113000	-1858.9486258346967	-1958.1389250851005	99.19029925040381	-1958.1389250851005	0.22256841902164462	0.03493648889793841	21.479828133540952	0.03635208321014018	101.48727597285145	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3114000	-1851.782371703285	-1954.9724986431006	103.19012693981568	-1954.9724986431006	0.21708022114694012	0.017258885062849363	21.479828133540952	0.04762182199899711	105.73946564786132	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3115000	-1854.3048004149232	-1956.8493180315518	102.5445176166285	-1956.8493180315518	0.24723551750705128	0.017258885062849363	21.479828133540952	0.040034920891738005	104.92031731867871	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3116000	-1848.0518680930577	-1961.4051886047323	113.35332051167455	-1961.4051886047323	0.2105944504811758	0.0358568528752935	21.479828133540952	0.03143062456285754	115.50574880815549	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3117000	-1850.9314926819281	-1955.2468284405197	104.31533575859157	-1955.2468284405197	0.23851048127078903	0.01333355394637538	22.448590873427406	0.04731648047134704	106.9574131862853	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3118000	-1841.859523693788	-1946.5894965423513	104.72997284856314	-1946.5894965423513	0.2254453604656187	0.0026856375411906486	22.448590873427406	0.033123084086256645	107.00477414442625	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3119000	-1839.3157148446542	-1953.009108774731	113.69339393007672	-1953.009108774731	0.2209591873845794	0.0026856375411906486	22.448590873427406	0.026274498238834675	115.73656360226843	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3120000	-1844.2305701600535	-1954.5492825190806	110.3187123590271	-1954.5492825190806	0.262574879991575	0.0026856375411906486	22.203767236123372	0.03135065422530795	112.51277401657515	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3121000	-1844.794484421734	-1953.430551231359	108.63606680962495	-1953.430551231359	0.25961221241813964	0.0026856375411906486	22.203767236123372	0.04007393345122747	111.07561941620399	0.303030635194466	0.25123458456883513	0.17314085452439504	0.27259392571230423	
3122000	-1852.1530732005558	-1950.4137804732354	98.26070727267964	-1950.4137804732354	0.3440814416126068	0.001454550089682296	22.203767236123372	0.03602611330582688	100.59254675259314	0.303030635194466	0.2599979473716617	0.17314085452439504	0.26383056290947765	
3123000	-1832.5736508695045	-1943.113402590702	110.5397517211974	-1943.113402590702	0.2816928228831146	0.001419748758776625	24.327075411346552	0.03601961893078842	113.08813325552269	0.303030635194466	0.2599979473716617	0.17314085452439504	0.26383056290947765	
3124000	-1854.5069386321522	-1955.9159904214487	101.4090517892964	-1955.9159904214487	0.26747816414473335	0.001419748758776625	24.327075411346552	0.03915960544016641	104.04101530533676	0.303030635194466	0.2599979473716617	0.17314085452439504	0.26383056290947765	
3125000	-1846.5673128961691	-1945.6693205844333	99.10200768826414	-1945.6693205844333	0.39198799589426603	0.006615120910695755	24.327075411346552	0.041704069753356644	101.80211955447427	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3126000	-1841.1819160900336	-1940.0285554093803	98.84663931934676	-1940.0285554093803	0.3323162490150447	0.01921861994208206	24.327075411346552	0.04884914457527049	101.717492831624	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3127000	-1835.985835963917	-1943.0038605791476	107.01802461523071	-1943.0038605791476	0.2700313458024357	0.020997134421394347	20.386817613484492	0.038141107359945255	109.22865789472206	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3128000	-1842.2227326772463	-1946.6914685584793	104.46873588123289	-1946.6914685584793	0.29972153569817384	0.05913896692094264	20.386817613484492	0.037487707673887496	106.70023144326619	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3129000	-1855.5387689827292	-1959.0893070181205	103.5505380353913	-1959.0893070181205	0.21452871099029627	0.06119327067121387	20.386817613484492	0.04508648555876922	105.96865736388504	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3130000	-1843.4582845166738	-1943.3445306978824	99.8862461812086	-1943.3445306978824	0.23484504408791299	0.06119327067121387	20.386817613484492	0.050922975301248515	102.42609716599412	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3131000	-1837.0673764812211	-1941.1729535546895	104.10557707346825	-1941.1729535546895	0.23962865956248375	0.08034128752998582	20.386817613484492	0.04412616314043563	106.52131474726312	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3132000	-1854.3550592971699	-1948.4982131351062	94.14315383793625	-1948.4982131351062	0.3005463519319848	0.08034128752998582	20.386817613484492	0.04537642871557682	96.58683141563587	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3133000	-1846.1328579363292	-1952.8503473889575	106.71748945262836	-1952.8503473889575	0.20528151327970964	0.13203385120076136	20.386817613484492	0.037832468326741774	109.03103449944638	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3134000	-1838.9534571100226	-1945.3931874886268	106.43973037860431	-1945.3931874886268	0.12887917201504878	0.13203385120076136	9.207912685861848	0.03227267455380124	106.97671244663857	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3135000	-1838.0710012609093	-1954.2231938816851	116.15219262077586	-1954.2231938816851	0.10799517809509154	0.13203385120076136	9.207912685861848	0.023510210823919953	116.37238863560509	0.29246709513149977	0.2658252603999805	0.17627450617975013	0.26543313828876997	
3136000	-1839.852530251036	-1947.8407183093059	107.98818805826997	-1947.8407183093059	0.1822446702338125	0.10317915106994814	15.838082067871897	0.03394746357424308	109.60688216669377	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3137000	-1847.015840225625	-1948.6537073320471	101.63786710642215	-1948.6537073320471	0.2069024918604326	0.10317915106994814	15.838082067871897	0.04510729832286984	103.54079113301546	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3138000	-1854.6874900705275	-1954.0474306271683	99.35994055664086	-1954.0474306271683	0.22372529097293029	0.10317915106994814	15.838082067871897	0.03110651623709307	100.89123784702333	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3139000	-1840.1143216236871	-1958.9166345307767	118.8023129070895	-1958.9166345307767	0.13182642656612148	0.21190981802239348	15.838082067871897	0.022495987618418787	120.11826050711589	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3140000	-1840.5279992786966	-1947.5763770185713	107.0483777398747	-1947.5763770185713	0.16900490121371667	0.21190981802239348	15.838082067871897	0.038084990302801866	108.89080862386817	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3141000	-1845.9811865404242	-1959.35844494187	113.37725840144577	-1959.35844494187	0.16552850858493953	0.21190981802239348	15.838082067871897	0.025006044838483708	114.7989866254146	0.29246709513149977	0.2658252603999805	0.17248073132377073	0.2692269131447494	
3142000	-1844.64454378916	-1946.888602562974	102.24405877381403	-1946.888602562974	0.190658498571151	0.12344600509988515	15.838082067871897	0.03814982964781105	103.99972688807459	0.29246709513149977	0.269158912469138	0.16914707925461325	0.2692269131447494	
3143000	-1835.1492073601732	-1951.101979303569	115.95277194339567	-1951.101979303569	0.20668316606689158	0.12344600509988515	15.838082067871897	0.02756371030723415	117.38341882887835	0.29246709513149977	0.269158912469138	0.16914707925461325	0.2692269131447494	
3144000	-1843.6617628070635	-1944.313668627642	100.65190582057852	-1944.313668627642	0.2076106205647825	0.12344600509988515	15.838082067871897	0.043489428183205	102.53857052073148	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3145000	-1844.3470911280192	-1948.8263026378384	104.47921150981914	-1948.8263026378384	0.19242864329429957	0.12344600509988515	15.838082067871897	0.03423956893283759	106.1267402933012	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3146000	-1850.5524774726837	-1955.574637672866	105.02216020018231	-1955.574637672866	0.16896309265802062	0.12344600509988515	15.838082067871897	0.03791110098506617	106.77155099323004	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3147000	-1852.5876704083053	-1950.9875495558626	98.39987914755744	-1950.9875495558626	0.3002373252988682	0.1343991285838417	15.838082067871897	0.04525474816083583	100.33728668927968	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3148000	-1848.510721775054	-1946.89837178371	98.3876500086561	-1946.89837178371	0.24908852142667676	0.1343991285838417	15.838082067871897	0.03819520741213701	100.15546000133261	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3149000	-1835.0999084193684	-1947.5101267970103	112.41021837764205	-1947.5101267970103	0.1767111379274918	0.1343991285838417	15.838082067871897	0.03475171227964981	114.08354716802351	0.25678972883476814	0.269158912469138	0.16914707925461325	0.304904279441481	
3150000	-1849.9656219037154	-1952.432475567129	102.46685366341363	-1952.432475567129	0.19363004897590597	0.1597499236979027	15.838082067871897	0.051671326333402115	104.5622074151604	0.2642077610348833	0.269158912469138	0.1617290470544981	0.304904279441481	
3151000	-1840.600950874886	-1949.7910413727243	109.19009049783837	-1949.7910413727243	0.21078332183014983	0.1597499236979027	15.838082067871897	0.03410759310744179	110.87006126957678	0.2642077610348833	0.269158912469138	0.1617290470544981	0.304904279441481	
3152000	-1840.1823707404628	-1950.798345900832	110.6159751603691	-1950.798345900832	0.14379233395611138	0.1597499236979027	15.838082067871897	0.04412240046479253	112.55339350137206	0.2745901874395672	0.269158912469138	0.1617290470544981	0.2945218530367971	
3153000	-1846.868222927998	-1946.431910493557	99.56368756555904	-1946.431910493557	0.17261934767423148	0.1597499236979027	11.922665269437285	0.03755783127751996	100.76153975381185	0.2745901874395672	0.269158912469138	0.1617290470544981	0.2945218530367971	
3154000	-1833.8232172500689	-1950.2585475008277	116.43533025075874	-1950.2585475008277	0.12834671034838385	0.1597499236979027	13.092548723776721	0.026986643331474984	117.48761471317825	0.2745901874395672	0.269158912469138	0.1617290470544981	0.2945218530367971	
3155000	-1850.0789009039338	-1955.194108948952	105.1152080450182	-1955.194108948952	0.17964672414974614	0.1597499236979027	9.1016433147125	0.03099045864653259	105.61873542836987	0.2745901874395672	0.269158912469138	0.1617290470544981	0.2945218530367971	
3156000	-1860.0651183130446	-1962.8715169898076	102.80639867676297	-1962.8715169898076	0.1546040892504122	0.11148635103820945	9.1016433147125	0.03645649649550029	103.42410278884398	0.2745901874395672	0.25224590463250357	0.17864205489113252	0.2945218530367971	
3157000	-1839.6797194264104	-1953.5136236731712	113.83390424676078	-1953.5136236731712	0.14660047148020056	0.11148635103820945	9.1016433147125	0.03699912008587616	114.46638281683767	0.2745901874395672	0.25224590463250357	0.17864205489113252	0.2945218530367971	
3158000	-1850.3378505014655	-1957.496404277611	107.15855377614555	-1957.496404277611	0.23344762287349766	0.0992707349175205	15.234603743328854	0.0351170565228098	108.72502894757785	0.29665130892464425	0.2743802745498178	0.17864205489113252	0.25032636163440586	
3159000	-1843.3936529464831	-1953.971875351794	110.57822240531095	-1953.971875351794	0.20246985525503855	0.08548140696463925	15.234603743328854	0.035328279080947635	112.13690504586195	0.29665130892464425	0.2743802745498178	0.17864205489113252	0.25032636163440586	
3160000	-1852.0009787904996	-1957.5951980619543	105.59421927145465	-1957.5951980619543	0.20493529610411443	0.08774373230081875	15.234603743328854	0.04654865351351483	107.43097856471752	0.29665130892464425	0.2743802745498178	0.17864205489113252	0.25032636163440586	
3161000	-1848.8418294364258	-1957.9642906079946	109.12246117156886	-1957.9642906079946	0.17952007344594767	0.08774373230081875	15.234603743328854	0.02311261788429432	110.25910108427928	0.29665130892464425	0.2743802745498178	0.17864205489113252	0.25032636163440586	
3162000	-1872.6672392165983	-1969.9346145144484	97.26737529785004	-1969.9346145144484	0.27323533679512446	0.08774373230081875	22.421443459094732	0.03992134553620781	99.81107082542951	0.28904281043525004	0.2558676574301204	0.17864205489113252	0.2764474772434975	
3163000	-1847.2004603386674	-1951.7889327116136	104.58847237294623	-1951.7889327116136	0.30821414653721424	0.051375075610229366	22.421443459094732	0.04197019072382086	107.14584770876749	0.28904281043525004	0.2558676574301204	0.17864205489113252	0.2764474772434975	
3164000	-1853.2461651456115	-1952.1543285304301	98.90816338481865	-1952.1543285304301	0.34575757420913833	0.04781757162533487	22.421443459094732	0.04537563765967683	101.53999694062267	0.29288309722710026	0.26708360859593466	0.16358581693346808	0.2764474772434975	
3165000	-1853.2085445860591	-1961.7076146046586	108.49907001859957	-1961.7076146046586	0.23834275221208417	0.04781757162533487	22.421443459094732	0.028764492653760656	110.67506996134772	0.29288309722710026	0.2686010330981741	0.16358581693346808	0.27493005274125804	
3166000	-1839.9856326125928	-1948.0958148402233	108.11018222763047	-1948.0958148402233	0.25217298676545413	0.02742554278145459	22.421443459094732	0.027949706737307106	110.23705511614054	0.29288309722710026	0.2686010330981741	0.16358581693346808	0.27493005274125804	
3167000	-1857.5239343308237	-1953.257509056179	95.73357472535538	-1953.257509056179	0.2952374367919724	0.10827345816110992	22.421443459094732	0.044535466454908974	98.40717469282696	0.29288309722710026	0.2686010330981741	0.15770315060044013	0.28081271907428595	
3168000	-1846.072596236303	-1944.4832208262198	98.41062458991668	-1944.4832208262198	0.28978635833910726	0.09548876659085995	22.421443459094732	0.05088510547211636	101.20472425249045	0.29288309722710026	0.2686010330981741	0.15770315060044013	0.28081271907428595	
3169000	-1859.9538830264878	-1951.6135271312191	91.65964410473123	-1951.6135271312191	0.2828649215511654	0.09548876659085995	22.421443459094732	0.05202667182374048	94.47593001667909	0.29288309722710026	0.2686010330981741	0.15770315060044013	0.28081271907428595	
3170000	-1853.8034787650495	-1950.8218925291828	97.01841376413337	-1950.8218925291828	0.3049891982878981	0.09548876659085995	17.60393550736541	0.04689672514295645	99.18106178689035	0.29288309722710026	0.2813861743973608	0.15770315060044013	0.26802757777509933	
