#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:impatiens" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
2629000	-1802.6903505036894	-1975.2424949043557	172.55214440066638	-1975.2424949043557	0.09254398188764688	176.64047374271587	139.58865699509005	0.12289540487749348	9.879481245813437	0.27917189510189805	0.27401330134084123	0.16575965886358482	0.28105514469367626	
2630000	-1794.5668504347157	-1961.1154076618354	166.54855722711977	-1961.1154076618354	0.11412547194522732	171.2150659311549	109.55130506655499	0.17200692092646114	13.0244954117898	0.27917189510189805	0.27401330134084123	0.16575965886358482	0.28105514469367626	
2631000	-1805.2964372529882	-1978.3267519043454	173.0303146513572	-1978.3267519043454	0.09566376109497238	177.2201812636548	119.99513080942147	0.36452597345646714	9.140121970800847	0.27917189510189805	0.27401330134084123	0.16575965886358482	0.28105514469367626	
2632000	-1798.4355475006346	-1971.0985309155415	172.6629834149068	-1971.0985309155415	0.10050807672076542	176.8528500272044	165.3427746035973	0.36452597345646714	9.140121970800847	0.25000711907276335	0.27401330134084123	0.16575965886358482	0.31021992072281096	
2633000	-1796.9124226019942	-1969.5159641558623	172.6035415538681	-1969.5159641558623	0.09613514231934855	177.0967562963308	113.48141371115527	0.32589457763684143	11.01177386175725	0.25000711907276335	0.27401330134084123	0.16575965886358482	0.31021992072281096	
2634000	-1784.8903894146376	-1967.226236123487	182.3358467088494	-1967.226236123487	0.07761512615084924	186.8290614513121	129.72217724253326	0.32589457763684143	11.01177386175725	0.25000711907276335	0.27401330134084123	0.16575965886358482	0.31021992072281096	
2635000	-1797.9771171318089	-1968.0307171024333	170.05359997062445	-1968.0307171024333	0.10723486304356433	174.54681471308714	133.16168823366695	0.32589457763684143	11.01177386175725	0.25000711907276335	0.27401330134084123	0.16575965886358482	0.31021992072281096	
2636000	-1796.803106621408	-1967.1189641509736	170.3158575295656	-1967.1189641509736	0.11710245920364579	174.8090722720283	114.27101321320134	0.32589457763684143	11.01177386175725	0.25000711907276335	0.27401330134084123	0.17567863960109842	0.3003009399852974	
2637000	-1802.4519752940978	-1975.7536622237187	173.30168692962081	-1975.7536622237187	0.09095813928649571	177.7949016720835	119.51456308098058	0.32589457763684143	11.01177386175725	0.25000711907276335	0.28032568950173137	0.17567863960109842	0.29398855182440725	
2638000	-1796.5042274241982	-1964.326790707206	167.82256328300792	-1964.326790707206	0.10945396155793957	172.31577802547062	84.85762395589353	0.32589457763684143	11.01177386175725	0.28322049405455824	0.274194862769572	0.18180946633325779	0.26077517684261237	
2639000	-1797.58530929799	-1963.6069058612293	166.02159656323923	-1963.6069058612293	0.11841633444822594	170.51481130570193	76.47189370282138	0.32589457763684143	11.01177386175725	0.28322049405455824	0.274194862769572	0.18180946633325779	0.26077517684261237	
2640000	-1786.8896419899825	-1956.3073002849953	169.41765829501298	-1956.3073002849953	0.11499821881817567	173.91087303747568	88.31813964777491	0.32589457763684143	11.01177386175725	0.28322049405455824	0.274194862769572	0.18180946633325779	0.26077517684261237	
2641000	-1796.5728964218852	-1966.5247714365764	169.95187501469127	-1966.5247714365764	0.11034914939570777	174.44508975715397	109.16396202339982	0.32589457763684143	11.01177386175725	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2642000	-1794.1061390239202	-1965.7742011944176	171.66806217049756	-1965.7742011944176	0.10123485657927415	176.16127691296026	146.36336117711235	0.32589457763684143	11.01177386175725	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2643000	-1797.1090991138258	-1972.479252298545	175.3701531847192	-1972.479252298545	0.09325447182895912	179.86336792718188	126.5495297484897	0.32589457763684143	11.01177386175725	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2644000	-1792.533754630907	-1962.9586358645824	170.4248812336754	-1962.9586358645824	0.10964748414297328	174.33894902034288	92.43673994198014	0.32589457763684143	7.970639861347953	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2645000	-1799.031283961795	-1972.6746754803246	173.6433915185295	-1972.6746754803246	0.08603619952172636	177.45405629404507	162.48694370703694	0.22249156648490911	7.970639861347953	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2646000	-1792.5728220513015	-1965.392547718905	172.81972566760345	-1965.392547718905	0.10204355253080583	176.630390443119	136.70728991739173	0.22249156648490911	7.970639861347953	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2647000	-1793.5264793452807	-1962.1738047172894	168.64732537200862	-1962.1738047172894	0.11615838396063712	172.35780858703006	97.07066010446711	0.22249156648490911	7.506355873958052	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2648000	-1797.2950990740437	-1965.1612359886456	167.86613691460178	-1965.1612359886456	0.11375541928927455	172.77152936778322	110.86270815277025	0.22249156648490911	14.289544115343231	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2649000	-1796.7544579287419	-1968.692897568473	171.93843963973111	-1968.692897568473	0.09373460035906693	175.5941558279101	92.41181221012957	0.22249156648490911	7.259733745870114	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2650000	-1788.5837994604276	-1961.7621365022785	173.1783370418509	-1961.7621365022785	0.10084457764281719	176.8340532300299	174.03417794382366	0.22249156648490911	7.259733745870114	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2651000	-1802.5559662403182	-1980.395886968134	177.8399207278157	-1980.395886968134	0.08832460576907328	181.44279114060518	130.0816479324631	0.22754857712026094	7.004408601643456	0.28322049405455824	0.2802678065341385	0.18180946633325779	0.25470223307804585	
2652000	-1794.8424274565712	-1971.902732340966	177.06030488439484	-1971.902732340966	0.0886894976514658	180.66317529718432	119.83511258963497	0.22754857712026094	7.004408601643456	0.28322049405455824	0.2802678065341385	0.16323206325627632	0.2732796361550273	
2653000	-1805.8336871100942	-1975.5186803712918	169.68499326119752	-1975.5186803712918	0.10997183969370937	173.35527104681205	111.30434450682732	0.20195557156684624	7.417203774086097	0.28322049405455824	0.2802678065341385	0.16323206325627632	0.2732796361550273	
2654000	-1793.568162638895	-1968.0328245045173	174.46466186562213	-1968.0328245045173	0.09390300540053728	178.42548599963985	100.42737059380974	0.20195557156684624	8.802117186425933	0.28322049405455824	0.2802678065341385	0.16323206325627632	0.2732796361550273	
2655000	-1782.7206797278445	-1962.2191918905796	179.49851216273518	-1962.2191918905796	0.08889969863551618	183.62824871505532	137.7349417542501	0.10345215438239602	10.212311304762853	0.28322049405455824	0.2802678065341385	0.17334242588079338	0.2631692735305103	
2656000	-1791.5172670396175	-1971.4667218627144	179.94945482309683	-1971.4667218627144	0.08174543508418512	184.07919137541697	153.81197930686486	0.10345215438239602	10.212311304762853	0.28322049405455824	0.2802678065341385	0.17334242588079338	0.2631692735305103	
2657000	-1795.2366900481402	-1963.0750280727395	167.83833802459938	-1963.0750280727395	0.11175295117261945	172.67630146350058	78.75825099502057	0.22905078374889207	13.783138252741216	0.28322049405455824	0.27042315564538794	0.18318707676954393	0.2631692735305103	
2658000	-1796.0369802595073	-1968.1808925334797	172.1439122739724	-1968.1808925334797	0.10094048818384611	176.9818757128736	127.97175781251917	0.22905078374889207	13.783138252741216	0.28322049405455824	0.27042315564538794	0.18318707676954393	0.2631692735305103	
2659000	-1797.1664045860127	-1964.0099667517243	166.84356216571157	-1964.0099667517243	0.1332955491266015	171.68152560461277	98.5986120261654	0.22905078374889207	13.783138252741216	0.2829875207864364	0.2933533409327239	0.16025689148220795	0.2634022467986321	
2660000	-1797.4900169567352	-1960.820431977842	163.3304150211067	-1960.820431977842	0.12742067901571677	168.1683784600079	95.33935123146449	0.22905078374889207	13.783138252741216	0.2829875207864364	0.2933533409327239	0.16025689148220795	0.2634022467986321	
2661000	-1789.0785753882024	-1959.8466999538527	170.76812456565042	-1959.8466999538527	0.10645335354153829	175.60608800455162	134.12296293807464	0.22905078374889207	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2662000	-1807.442803428971	-1966.7704736131175	159.3276701841464	-1966.7704736131175	0.14987724978518938	164.1656336230476	96.72192995687564	0.22905078374889207	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2663000	-1798.2405649619288	-1971.6102353788697	173.36967041694075	-1971.6102353788697	0.09459448133033274	178.20763385584195	140.05405337141525	0.22905078374889207	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2664000	-1812.9647035968844	-1977.5546043761576	164.58990077927322	-1977.5546043761576	0.11259606038465637	169.42786421817442	135.2275188994504	0.22905078374889207	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2665000	-1797.2922960013761	-1970.0569940873131	172.7646980859369	-1970.0569940873131	0.11906158616739428	177.51208858652728	106.5526107263647	0.13847784543808211	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2666000	-1802.1531423189795	-1965.6959757735315	163.54283345455198	-1965.6959757735315	0.12632598715925816	168.29022395514235	105.53673721306659	0.13847784543808211	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2667000	-1786.581774574717	-1954.0317815526591	167.4500069779422	-1954.0317815526591	0.12144496318589437	172.21223446982967	119.43688626408289	0.1533148367351856	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2668000	-1791.7043013905586	-1963.7819160482566	172.0776146576979	-1963.7819160482566	0.1038144477293189	176.83984214958537	111.74864577011941	0.1533148367351856	13.783138252741216	0.2829875207864364	0.28786747578810623	0.16574275662682564	0.2634022467986321	
2669000	-1803.921774467354	-1968.3094367282447	164.3876622608906	-1968.3094367282447	0.11769169086344135	169.14988975277808	81.60600624367319	0.1533148367351856	13.783138252741216	0.2953825780222137	0.27547241855232896	0.16574275662682564	0.2634022467986321	
2670000	-1810.0911381930036	-1978.5602620002294	168.46912380722586	-1978.5602620002294	0.11200308613957398	173.23135129911333	124.75681654240218	0.1533148367351856	13.783138252741216	0.30336744282265987	0.26748755375188277	0.16574275662682564	0.2634022467986321	
2671000	-1796.7264729594335	-1961.6025602800996	164.876087320666	-1961.6025602800996	0.13689501304773727	169.63831481255346	98.3605226516664	0.1533148367351856	13.783138252741216	0.266350179706784	0.30450481686775865	0.16574275662682564	0.2634022467986321	
2672000	-1788.0464179453725	-1962.279062579161	174.23264463378862	-1962.279062579161	0.0995048859503634	179.0198653293496	160.98735657374883	0.17830804040869497	13.783138252741216	0.2584081148091064	0.2645175160836603	0.1758608971134444	0.3012134719937893	
2673000	-1795.7869185865802	-1959.0958555269615	163.3089369403813	-1959.0958555269615	0.1305353022481353	168.0961576359423	92.57881093966049	0.17830804040869497	13.783138252741216	0.24830833038216787	0.2645175160836603	0.1758608971134444	0.3113132564207278	
2674000	-1805.3645415092017	-1973.3929709416943	168.0284294324927	-1973.3929709416943	0.10461570143642168	172.81565012805368	140.40676654552257	0.17830804040869497	13.783138252741216	0.2990263588240782	0.2645175160836603	0.1758608971134444	0.2605952279788175	
2675000	-1794.1694287087892	-1965.4827294836764	171.31330077488732	-1965.4827294836764	0.11030582789960569	176.1005214704483	119.08375846537628	0.17830804040869497	13.783138252741216	0.2955047139092936	0.2645175160836603	0.17938254202822898	0.2605952279788175	
2676000	-1803.3257000095202	-1971.1969744417086	167.8712744321884	-1971.1969744417086	0.10380973324778771	172.65849512774938	123.57234907860322	0.17830804040869497	13.783138252741216	0.2955047139092936	0.2645175160836603	0.17938254202822898	0.2605952279788175	
2677000	-1805.6743315145018	-1973.1362935760976	167.46196206159576	-1973.1362935760976	0.10252765415205924	172.2484511475136	160.15529828817432	0.1775764307655489	13.783138252741216	0.2955047139092936	0.23737204702651796	0.17938254202822898	0.28774069703595984	
2678000	-1793.4362322254249	-1961.7570307225997	168.32079849717476	-1961.7570307225997	0.11475858362964415	173.1072875830926	109.36103658729677	0.1775764307655489	13.783138252741216	0.2955047139092936	0.23737204702651796	0.17938254202822898	0.28774069703595984	
2679000	-1810.9492301412013	-1975.7220337790231	164.77280363782182	-1975.7220337790231	0.1101108492863382	169.55929272373967	113.77392150448951	0.1775764307655489	13.783138252741216	0.24378947096804374	0.28908728996776784	0.17938254202822898	0.28774069703595984	
2680000	-1789.9489198632375	-1964.3289474519609	174.3800275887234	-1964.3289474519609	0.10100657370123106	179.16651667464126	115.84293997935423	0.1775764307655489	13.783138252741216	0.24378947096804374	0.28908728996776784	0.17938254202822898	0.28774069703595984	
2681000	-1783.3389365998773	-1955.374263153589	172.03532655371157	-1955.374263153589	0.1068252747229191	176.27302682306515	95.2439069840147	0.1775764307655489	10.400527323206829	0.24378947096804374	0.28908728996776784	0.17938254202822898	0.28774069703595984	
2682000	-1786.409918988467	-1961.483725341827	175.07380635335988	-1961.483725341827	0.09225498440963617	179.31150662271347	115.7923683629059	0.1775764307655489	10.400527323206829	0.2691494804152125	0.28908728996776784	0.15402253258106016	0.28774069703595984	
2683000	-1791.211850471835	-1968.682971543117	177.4711210712819	-1968.682971543117	0.08234324586984927	181.68749260014263	117.26911582492252	0.1562476902727148	10.400527323206829	0.2691494804152125	0.28908728996776784	0.15402253258106016	0.28774069703595984	
2684000	-1794.4723604149926	-1970.160656144719	175.68829572972646	-1970.160656144719	0.08988213106865098	179.57895460322516	129.40101300769527	0.1562476902727148	8.679785140822801	0.2691494804152125	0.28908728996776784	0.15402253258106016	0.28774069703595984	
2685000	-1789.0782683194047	-1967.3366064305123	178.25833811110766	-1967.3366064305123	0.08623792176191267	182.14899698460636	140.51056303200454	0.1562476902727148	8.679785140822801	0.2691494804152125	0.24714381781466244	0.19596600473416556	0.28774069703595984	
2686000	-1793.8064736705414	-1961.6642692602568	167.85779558971535	-1961.6642692602568	0.12511580805766204	171.8066251576501	106.47414058483653	0.2144183847087794	8.679785140822801	0.2691494804152125	0.24714381781466244	0.19596600473416556	0.28774069703595984	
2687000	-1804.5926769037167	-1963.168695321066	158.5760184173494	-1963.168695321066	0.1499959453102812	162.8729900699629	128.5676920257209	0.2144183847087794	10.526524773346761	0.2691494804152125	0.24714381781466244	0.19596600473416556	0.28774069703595984	
2688000	-1793.0776241348935	-1976.3222465514	183.24462241650645	-1976.3222465514	0.08301567151735018	186.9967737022803	139.57387786765793	0.11594098263059534	8.199414557413451	0.2691494804152125	0.24714381781466244	0.19596600473416556	0.28774069703595984	
2689000	-1796.5772294523347	-1982.4552482190998	185.87801876676514	-1982.4552482190998	0.07148066899239913	189.630170052539	188.73787087538196	0.11594098263059534	8.199414557413451	0.2691494804152125	0.24714381781466244	0.19596600473416556	0.28774069703595984	
2690000	-1800.4198854192778	-1969.4552289147127	169.0353434954349	-1969.4552289147127	0.11735425906980236	172.84695711763018	114.43774437685747	0.17540331905204665	8.199414557413451	0.2691494804152125	0.2577327928788106	0.18537702967001735	0.28774069703595984	
2691000	-1796.0728318097088	-1969.7312109693298	173.65837915962115	-1969.7312109693298	0.10219391864428401	178.51542092638508	123.32740506676488	0.17540331905204665	14.280797746370848	0.2691494804152125	0.2577327928788106	0.18537702967001735	0.28774069703595984	
2692000	-1790.8263427425436	-1965.0125745983496	174.186231855806	-1965.0125745983496	0.10763987654046073	178.81699910210784	138.0705562488757	0.17540331905204665	12.771659401373533	0.26960201493301883	0.2842519948927989	0.18492449515221104	0.26122149502197156	
2693000	-1800.8139894394271	-1969.5706775678927	168.7566881284655	-1969.5706775678927	0.11559852343216304	173.40813333063696	111.48277915173622	0.17540331905204665	12.904822250213751	0.26960201493301883	0.2842519948927989	0.18492449515221104	0.26122149502197156	
2694000	-1808.8333450634418	-1972.622269833692	163.78892477025016	-1972.622269833692	0.13791488127667845	167.8308433897045	104.81355880613967	0.15747722940557504	9.447517056056755	0.26960201493301883	0.2842519948927989	0.18492449515221104	0.26122149502197156	
2695000	-1790.844752927583	-1961.5219507314168	170.67719780383396	-1961.5219507314168	0.09911106481426916	174.87515076312795	148.50614367074593	0.3135115692452135	9.447517056056755	0.26960201493301883	0.2842519948927989	0.18492449515221104	0.26122149502197156	
2696000	-1787.490542747458	-1958.8886285764813	171.39808582902333	-1958.8886285764813	0.10249684154600112	175.51093935276856	113.08817666218543	0.22841213369646263	9.447517056056755	0.26960201493301883	0.2842519948927989	0.18492449515221104	0.26122149502197156	
2697000	-1794.786981621739	-1961.8345827342953	167.04760111255635	-1961.8345827342953	0.11514762205001981	171.16045463630158	129.0171815002541	0.22841213369646263	9.447517056056755	0.26960201493301883	0.2842519948927989	0.1559486813852915	0.2901973087888911	
2698000	-1786.3240661487653	-1960.6680223907017	174.34395624193647	-1960.6680223907017	0.10128205670796071	178.4568097656817	133.9176939759637	0.22841213369646263	9.447517056056755	0.26960201493301883	0.2842519948927989	0.1559486813852915	0.2901973087888911	
2699000	-1798.6122272675796	-1971.100497128484	172.48826986090438	-1971.100497128484	0.09720153569109775	176.6011233846496	137.43587411850555	0.22841213369646263	9.447517056056755	0.26960201493301883	0.2842519948927989	0.1950082067442841	0.2511377834298985	
2700000	-1799.782968673591	-1970.6486750849588	170.8657064113676	-1970.6486750849588	0.10270650964148831	174.97855993511283	100.55611946141923	0.22841213369646263	9.447517056056755	0.26960201493301883	0.2842519948927989	0.1950082067442841	0.2511377834298985	
2701000	-1804.6747156677047	-1976.2762737326764	171.60155806497164	-1976.2762737326764	0.09331921643215747	175.47447665462838	87.87003526360476	0.22841213369646263	8.239334282871663	0.2758848136860432	0.2842519948927989	0.16483413623378337	0.2750290551873749	
2702000	-1799.144782711202	-1973.1688259334705	174.02404322226846	-1973.1688259334705	0.08882663549212558	177.88139844758993	114.93492419902131	0.2128487693611986	8.239334282871663	0.2758848136860432	0.2857941574885412	0.16329197363804104	0.2750290551873749	
2703000	-1773.5208852245264	-1953.9344709502652	180.41358572573887	-1953.9344709502652	0.08928531310523231	184.27094095106034	126.0337414980095	0.2128487693611986	8.239334282871663	0.259731230342492	0.28529963109510154	0.17994008337503187	0.2750290551873749	
2704000	-1803.0033803687768	-1971.4614249988686	168.45804463009173	-1971.4614249988686	0.11598983526089778	172.3153998554132	95.70831601869982	0.2128487693611986	8.239334282871663	0.259731230342492	0.28529963109510154	0.17994008337503187	0.2750290551873749	
2705000	-1805.8412184202602	-1980.0361613786424	174.19494295838228	-1980.0361613786424	0.08832488312148565	177.99210697171705	139.83725862220336	0.15265755737447811	8.239334282871663	0.259731230342492	0.28529963109510154	0.16371686954455597	0.29125226901785084	
2706000	-1794.0398359622318	-1968.4530832597218	174.41324729749005	-1968.4530832597218	0.10389380812425879	178.67546314965958	136.7843832826319	0.15265755737447811	10.679551508324334	0.259731230342492	0.28529963109510154	0.16371686954455597	0.29125226901785084	
2707000	-1811.0631152438834	-1977.5195589010002	166.45644365711675	-1977.5195589010002	0.11573778241172024	170.71865950928628	113.92150318067895	0.15265755737447811	10.679551508324334	0.259731230342492	0.28529963109510154	0.16371686954455597	0.29125226901785084	
2708000	-1797.852762865471	-1974.8359319174324	176.98316905196123	-1974.8359319174324	0.09435236982859745	181.24538490413076	146.52757241823338	0.15265755737447811	10.679551508324334	0.259731230342492	0.28529963109510154	0.17633624609251852	0.27863289246988826	
2709000	-1793.3945854623262	-1961.7250488672514	168.33046340492527	-1961.7250488672514	0.11872189921310665	172.5926792570948	106.59063821384443	0.15265755737447811	10.679551508324334	0.259731230342492	0.26858920491557803	0.17633624609251852	0.29534331864941177	
2710000	-1813.4846669963474	-1978.713913022017	165.22924602566968	-1978.713913022017	0.12554542863528262	169.4914618778392	97.89696551916511	0.15265755737447811	10.679551508324334	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2711000	-1797.1710169467751	-1968.1848785255968	171.01386157882177	-1968.1848785255968	0.10417018020464262	175.2760774309913	97.32588480134687	0.15265755737447811	10.679551508324334	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2712000	-1808.4817026380615	-1982.4513248954208	173.96962225735933	-1982.4513248954208	0.09535280946540843	178.0713923028318	113.02253868654579	0.15265755737447811	9.791425740407746	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2713000	-1806.2247788315935	-1974.7607432263367	168.53596439474302	-1974.7607432263367	0.11596977337489718	172.6377344402155	110.29684211786338	0.15265755737447811	9.791425740407746	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2714000	-1805.8367775211016	-1976.6672012541635	170.83042373306202	-1976.6672012541635	0.10971216031053738	174.9321937785345	102.39116633260932	0.15265755737447811	9.791425740407746	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2715000	-1796.7387776896933	-1970.6237422813433	173.88496459164998	-1970.6237422813433	0.09961352338823276	178.01523871536128	132.0592621123095	0.1811616356133088	9.791425740407746	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2716000	-1799.7584583682328	-1976.896913916908	177.13845554867527	-1976.896913916908	0.09003068090188726	181.26872967238657	142.28199025584095	0.1811616356133088	9.791425740407746	0.2561747113281927	0.26858920491557803	0.17633624609251852	0.2988998376637111	
2717000	-1790.4608122419686	-1959.9388196810232	169.47800743905455	-1959.9388196810232	0.10967944724660805	173.60828156276585	134.70652489650976	0.1811616356133088	9.791425740407746	0.2845183136771982	0.26858920491557803	0.17633624609251852	0.2705562353147056	
2718000	-1786.2170123856145	-1967.8644247667146	181.64741238110005	-1967.8644247667146	0.07746840935878797	185.77768650481136	140.904922544435	0.1811616356133088	9.791425740407746	0.2845183136771982	0.26858920491557803	0.17633624609251852	0.2705562353147056	
2719000	-1789.1895743494622	-1965.8321994855164	176.6426251360543	-1965.8321994855164	0.08819241056121666	180.7728992597656	135.76539339800283	0.1811616356133088	9.791425740407746	0.2546213546954518	0.26987706521439336	0.17633624609251852	0.2991653339976367	
2720000	-1786.8938622850683	-1953.3503516201106	166.45648933504222	-1953.3503516201106	0.13066206410975667	170.58676345875352	102.0106740434066	0.1811616356133088	9.791425740407746	0.2592404513386564	0.2652579685711887	0.17633624609251852	0.2991653339976367	
2721000	-1779.2702092399923	-1963.9530715643953	184.68286232440292	-1963.9530715643953	0.07629317629514554	188.43170549087475	163.3690935652793	0.1811616356133088	7.8742711667612	0.24429862928389337	0.2801997906259518	0.17633624609251852	0.2991653339976367	
2722000	-1785.2781672101437	-1962.3521453361602	177.0739781260166	-1962.3521453361602	0.09746705396667799	180.82282129248844	138.2800647364455	0.1811616356133088	7.8742711667612	0.24429862928389337	0.2801997906259518	0.17633624609251852	0.2991653339976367	
2723000	-1797.447520768082	-1977.5058533004205	180.05833253233845	-1977.5058533004205	0.07579873747784201	183.80717569881028	128.78657133166362	0.1811616356133088	7.8742711667612	0.24429862928389337	0.2801997906259518	0.17633624609251852	0.2991653339976367	
2724000	-1796.735633908986	-1969.63401581708	172.89838190809382	-1969.63401581708	0.10132572567261092	176.59135648022055	122.8141774092062	0.1252930412682213	7.8742711667612	0.24560817427310735	0.2801997906259518	0.16792876165781714	0.30626327344312404	
2725000	-1791.3191095347736	-1971.5517685348457	180.23265900007206	-1971.5517685348457	0.09017565990527006	184.1373982431362	148.4034953697986	0.1252930412682213	8.905886422206015	0.2720664943858685	0.2801997906259518	0.1615849341133685	0.2861487808748115	
2726000	-1802.5787946364171	-1971.5678148596862	168.98902022326905	-1971.5678148596862	0.11688159720648994	172.8937594663332	108.52845339376186	0.1252930412682213	8.905886422206015	0.2720664943858685	0.2801997906259518	0.1615849341133685	0.2861487808748115	
2727000	-1803.2766100559188	-1978.2257405816506	174.94913052573168	-1978.2257405816506	0.1012454502916856	178.8931693684654	118.37579937147046	0.16459264093780818	8.905886422206015	0.2720664943858685	0.2801997906259518	0.1615849341133685	0.2861487808748115	
2728000	-1790.9204181854254	-1966.5600548669522	175.63963668152672	-1966.5600548669522	0.09960041125503916	180.3002034490603	117.566943048061	0.20652702065858689	12.763163802570899	0.2720664943858685	0.2801997906259518	0.1615849341133685	0.2861487808748115	
2729000	-1793.5032288502998	-1972.777678949463	179.2744500991632	-1972.777678949463	0.07934784552921749	183.11693164341054	133.14678204453892	0.20652702065858689	8.19818571399469	0.2720664943858685	0.2801997906259518	0.1615849341133685	0.2861487808748115	
2730000	-1804.2731742945	-1976.9663847717509	172.6932104772508	-1976.9663847717509	0.10226968013200897	176.53569202149814	85.58025925215242	0.20652702065858689	8.19818571399469	0.27150898665755324	0.28075729835426705	0.1615849341133685	0.2861487808748115	
2731000	-1798.5956067821612	-1962.8386426087056	164.24303582654454	-1962.8386426087056	0.12460960117478705	168.52068654357092	119.19226460481931	0.1963982243057053	10.51919043372276	0.27669125810946354	0.28075729835426705	0.1615849341133685	0.2809665094229012	
2732000	-1798.10734866161	-1964.8218092778657	166.71446061625554	-1964.8218092778657	0.12247845053647895	170.94212343055162	100.96229225627613	0.14641032157542735	10.51919043372276	0.27669125810946354	0.28075729835426705	0.1615849341133685	0.2809665094229012	
